,ID,name1,ChEBI,shortname,isLipid,Abbreviation,FixedChain
762,SLM:000041293,"1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)",CHEBI:75163,PG,1,PG,"18:1,18:1"
763,SLM:000000847,1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol),CHEBI:72828,LPG,1,LPG,18:1
764,SLM:000012320,1-(9Z-octadecenoyl)-2-acetyl-sn-glycero-3-phosphocholine,CHEBI:78044,PC,1,PC,"18:1,2:0"
765,SLM:000014199,2-acetyl-sn-glycero-3-phosphocholine,CHEBI:78045,LPC,0,LPC,2:0
766,SLM:000000685,1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-1D-myo-inositol,CHEBI:72837,PI,1,PI,"16:0,18:1"
767,SLM:000000683,1-hexadecanoyl-sn-glycero-3-phospho-1D-myo-inositol,CHEBI:72833,LPI,1,LPI,16:0
768,SLM:000043026,1-(9Z-octadecenoyl)-sn-glycero-3-phospho-1D-myo-inositol,CHEBI:78762,LPI,1,LPI,18:1
769,SLM:000000784,"1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphate",CHEBI:74546,PA,1,PA,"18:1,18:1"
770,SLM:000211165,"TG(20:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",,TAG,1,TAG,"10:0,18:2,20:4"
771,SLM:000000471,cycloartenol,CHEBI:17030,ST,1,ST,
772,SLM:000240295,TG(O-16:0/19:0/26:0),,TAG O-,1,TAG O-,"16:0,19:0,26:0"
773,SLM:000029601,1-O-hexadecyl-2-acetyl-sn-glycero-3-phosphoethanolamine,CHEBI:78387,PE O-,1,PE O-,"16:0,2:0"
774,SLM:000046340,1-O-hexadecyl-sn-glycero-3-phosphoethanolamine,CHEBI:78390,LPE O-,1,LPE O-,16:0
775,SLM:000000478,"(1S,25)-dihydroxy-24-oxocalciol",CHEBI:47812,ST,1,ST,
776,SLM:000000479,"(1S,23,25)-trihydroxy-24-oxocalciol",CHEBI:47813,ST,1,ST,
777,SLM:000000480,"(1S,23)-dihydroxy-24,25,26,27-tetranorcalciol",CHEBI:47818,ST,1,ST,
778,SLM:000000481,"(1S)-hydroxy-23-oxo-24,25,26,27-tetranorcalciol",CHEBI:47820,ST,1,ST,
779,SLM:000000482,Calcitroate,CHEBI:58715,ST,1,ST,
780,SLM:000485342,"androst-5-en-3beta,7alpha,17beta-triol",CHEBI:85810,ST,1,ST,
781,SLM:000485706,6beta-hydroxyestradiol-17beta,CHEBI:16784,ST,1,ST,
782,SLM:000485709,6alpha-hydroxy-17beta-estradiol,CHEBI:62847,ST,1,ST,
783,SLM:000000428,"5beta-cholestane-3alpha,7alpha,12alpha-triol",CHEBI:16496,ST,1,ST,
784,SLM:000485337,(24S)-7alpha-dihydroxycholesterol,CHEBI:37640,ST,1,ST,
785,SLM:000399822,"(25R)-cholest-5-ene-3beta,7alpha,26-triol",CHEBI:76592,ST,1,ST,
786,SLM:000390243,"(24R)-7alpha,24-dihydroxycholesterol",CHEBI:50518,ST,1,ST,
787,SLM:000390233,(13R)-edaxadiene,CHEBI:63178,,0,,
788,SLM:000390234,(13S)-edaxadiene,CHEBI:63180,,0,,
789,SLM:000123538,"1-eicosanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol",CHEBI:77093,DAG,1,DAG,"20:0,20:4"
790,SLM:000025930,"1-eicosanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate",CHEBI:77094,PA,1,PA,"20:0,20:4"
791,SLM:000121946,"1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol",CHEBI:75728,DAG,1,DAG,"18:0,20:4"
792,SLM:000119406,1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycerol,CHEBI:75447,DAG,1,DAG,"18:1,16:0"
793,SLM:000000636,1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphate,CHEBI:74551,PA,1,PA,"18:1,16:0"
794,SLM:000000737,"(9Z,12Z,15Z)-octadecatrienoyl-CoA",CHEBI:74034,ACoA,0,ACoA,
795,SLM:000034909,"1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine",CHEBI:73005,PE,1,PE,"16:0,16:0"
796,SLM:000000334,1-acyl-sn-glycero-3-phospho-1D-myo-inositol,CHEBI:64771,LPI,1,LPI,
797,SLM:000012475,"1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine",CHEBI:83717,PC,1,PC,"16:1,16:1"
798,SLM:000020757,1-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine,CHEBI:73851,LPC,1,LPC,16:1
799,SLM:000000652,1-hexadecanoyl-2-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine,CHEBI:74000,PC,1,PC,16:0:16:1
800,SLM:000012489,"1,2-dioctadecanoyl-sn-glycero-3-phosphocholine",CHEBI:83718,PC,1,PC,"18:0,18:0"
801,SLM:000000794,"1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphate",CHEBI:72860,PA,1,PA,"16:0,18:2"
802,SLM:000000813,"1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)",CHEBI:72840,PG,1,PG,"16:0,18:2"
803,SLM:000389738,Ganglioside GM1 (d18:1(4E)),CHEBI:77709,GM1,1,GM1,d18:1
804,SLM:000001049,Ganglioside GM1b (d18:1(4E)),CHEBI:78568,GM1,1,GM1,
805,SLM:000389699,Ganglioside GA1 (d18:1(4E)/18:0),CHEBI:78484,XXX,0,XXX,
806,SLM:000000945,Ganglioside GM1 (d18:1(4E)/18:0),CHEBI:73110,GM1,1,GM1,d18:1/18:0
807,SLM:000000803,"1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate",CHEBI:74938,LPA,1,LPA,20:4
808,SLM:000043242,"2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate",CHEBI:78209,LPA,1,LPA,20:4
809,SLM:000020735,"1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine",CHEBI:73873,LPC,1,LPC,22:6
810,SLM:000501470,"N-[(5Z,8Z,11Z,14Z)-eicosatetraenoyl]-glycinate",CHEBI:59002,NEFA,0,NEFA,
811,SLM:000501471,"N-[(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoyl]-glycinate",CHEBI:132073,NEFA,0,NEFA,
812,SLM:000501473,"N-[(5Z,8Z,11Z,14Z)-eicosatetraenoyl]-gamma-aminobutanoate",CHEBI:132072,NEFA,0,NEFA,
813,SLM:000501474,"N-[(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoyl]-gamma-aminobutanoate",CHEBI:132075,NEFA,0,NEFA,
814,SLM:000501475,"N-[(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl]-gamma-aminobutanoate",CHEBI:132078,NEFA,0,NEFA,
815,SLM:000501472,"N-[(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl]-glycinate",CHEBI:132076,NEFA,0,NEFA,
816,SLM:000000442,3-dehydroeicosasphinganine,CHEBI:65073,LCB,1,LCB,
817,SLM:000000864,eicosasphinganine,CHEBI:64887,LCB,1,LCB,
818,SLM:000000438,sphingosine 1-phosphate,CHEBI:60119,LCBP,1,LCBP,
819,SLM:000389425,1-phosphosphingoid base,CHEBI:76941,LCBP,1,LCBP,
820,SLM:000000398,1-deoxymethyl-3-dehydrosphinganine,CHEBI:67177,LCB,1,LCB,
821,SLM:000000209,1-deoxymethyl-sphinganine,CHEBI:67108,LCB,1,LCB,
822,SLM:000000210,1-deoxysphinganine,CHEBI:67109,LCB,1,LCB,
823,SLM:000000396,1-deoxy-3-dehydrosphinganine,CHEBI:68828,LCB,1,LCB,
824,SLM:000000278,isopentadecanoyl-CoA,CHEBI:70827,ACoA,0,ACoA,
825,SLM:000000247,3-dehydro-15-methylhexadecasphinganine,CHEBI:70828,LCB,1,LCB,
826,SLM:000000440,3-dehydrohexadecasphinganine,CHEBI:71007,LCB,1,LCB,
827,SLM:000389965,3-dehydrotetradecasphinganine,CHEBI:71008,LCB,1,LCB,
828,SLM:000000256,15-methylhexadecasphing-4-enine 1-phosphate,CHEBI:70991,LCBP,1,LCBP,
829,SLM:000000915,Leukotriene B4,CHEBI:57461,NEFA,0,NEFA,
830,SLM:000000887,Leukotriene C4,CHEBI:57973,NEFA,0,NEFA,
831,SLM:000000346,"1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-4-phosphate",CHEBI:58178,PIP,1,PIP,
832,SLM:000001091,"1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-5-phosphate",CHEBI:57795,PIP,1,PIP,
833,SLM:000000344,"1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-3-phosphate",CHEBI:58088,PIP,1,PIP,
834,SLM:000000345,"1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-3,5-bisphosphate",CHEBI:57923,PIP2,1,PIP2,
835,SLM:000000925,"1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-3,4,5-trisphosphate",CHEBI:57836,PIP3,1,PIP3,
836,SLM:000389772,"1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-3,4-bisphosphate",CHEBI:57658,PIP2,1,PIP2,
837,SLM:000390073,3beta-hydroxy-5-cholestenoate,CHEBI:71567,ST,1,ST,
838,SLM:000390074,3beta-hydroxy-5-cholestenoyl-CoA,CHEBI:83783,ACoA,0,ACoA,
839,SLM:000000638,1-heptadecanoyl-sn-glycero-3-phosphate,CHEBI:74554,LPA,1,LPA,17:0
840,SLM:000026125,1-heptadecanoyl-2-tetradecanoyl-sn-glycero-3-phosphate,CHEBI:84428,PA,1,PA,"17:0,14:0"
841,SLM:000501476,"N-[(5Z,8Z,11Z,14Z)-eicosatetraenoyl]-alaninate",CHEBI:132071,XXX,0,XXX,
842,SLM:000501478,"N-[(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoyl]-alaninate",CHEBI:132074,XXX,0,XXX,
843,SLM:000501477,"N-[(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl]-alaninate",CHEBI:132077,ST,1,ST,
844,SLM:000485695,glycochenodeoxycholate,CHEBI:36252,ST,1,ST,
845,SLM:000390069,"3-oxo-23,24-bisnor-4-cholenoate",CHEBI:83777,ST,1,ST,
846,SLM:000399861,"9alpha-hydroxy-3-oxo-23,24-bisnorchol-4-en-22-oate",CHEBI:85550,ST,1,ST,
847,SLM:000399862,"3-oxo-23,24-bisnorchola-1,4-dien-22-oate",CHEBI:85551,ST,1,ST,
848,SLM:000399863,"9alpha-hydroxy-3-oxo-23,24-bisnorchola-1,4-dien-22-oate",CHEBI:85553,ST,1,ST,
849,SLM:000390070,"3-oxo-23,24-bisnor-4-cholenoyl-CoA",CHEBI:83792,ACoA,0,ACoA,
850,SLM:000000858,choloyl-CoA,CHEBI:57373,ACoA,0,ACoA,
851,SLM:000485655,taurocholate,CHEBI:36257,ST,1,ST,
852,SLM:000501380,"7alpha,12alpha-dihydroxy-3-oxo-5beta-cholan-24-oate",CHEBI:87736,ST,1,ST,
853,SLM:000485702,lithocholyl-CoA,CHEBI:87438,ACoA,0,ACoA,
854,SLM:000485651,lithocholate,CHEBI:29744,ST,1,ST,
855,SLM:000485700,deoxycholoyl-CoA,CHEBI:58810,ACoA,0,ACoA,
856,SLM:000485699,deoxycholate,CHEBI:23614,ST,1,ST,
857,SLM:000485375,glycocholate,CHEBI:29746,ST,1,ST,
858,SLM:000000860,chenodeoxycholoyl-CoA,CHEBI:62989,ACoA,0,ACoA,
859,SLM:000501378,12alpha-hydroxy-3-oxo-5beta-cholan-24-oate,CHEBI:87734,ST,1,ST,
860,SLM:000485652,3-oxo-5beta-cholan-24-oate,CHEBI:11867,ST,1,ST,
861,SLM:000501382,7alpha-hydroxy-3-oxo-5beta-cholan-24-oate,CHEBI:87731,ST,1,ST,
862,SLM:000501082,isolithocholate,CHEBI:87728,ST,1,ST,
863,SLM:000485391,3alpha-hydroxy-7-oxo-5beta-cholan-24-oate,CHEBI:78605,ST,1,ST,
864,SLM:000485376,taurochenodeoxycholate,CHEBI:9407,ST,1,ST,
865,SLM:000485390,"3alpha,7beta-dihydroxy-5beta-cholan-24-oate",CHEBI:78604,ST,1,ST,
866,SLM:000501379,Isodeoxycholate,CHEBI:87733,ST,1,ST,
867,SLM:000501381,Isocholate,CHEBI:87735,ST,1,ST,
868,SLM:000501304,Taurolithocholate,CHEBI:17179,ST,1,ST,
869,SLM:000501383,Isochenodeoxycholate,CHEBI:87730,ST,1,ST,
870,SLM:000501384,7alpha-hydroxy-3-oxochol-4-en-24-oate,CHEBI:87747,ST,1,ST,
871,SLM:000501385,"3-oxochola-4,6-dien-24-oate",CHEBI:87748,ST,1,ST,
872,SLM:000485379,"(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA",CHEBI:58677,ACoA,0,ACoA,
873,SLM:000389966,(25S)-3-oxocholest-4-en-26-oyl-CoA(4-),CHEBI:83819,ACoA,0,ACoA,
874,SLM:000390071,"3-hydroxy-9-oxo-9,10-seco-23,24-bisnor-1,3,5-cholatrienoate",CHEBI:83797,ST,1,ST,
875,SLM:000390072,"3-hydroxy-9-oxo-9,10-seco-23,24-bisnor-1,3,5-cholatrienoyl-CoA",CHEBI:83794,ACoA,0,ACoA,
876,SLM:000389162,"(8Z,11Z,14Z)-eicosatrienoyl-CoA",CHEBI:74264,ACoA,0,ACoA,
877,SLM:000000274,Malonyl-CoA,CHEBI:57384,ACoA,0,ACoA,
878,SLM:000000732,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA",CHEBI:73862,ACoA,0,ACoA,
879,SLM:000026087,"1-heptadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate",CHEBI:78768,PA,1,PA,"17:0,20:4"
880,SLM:000390202,"CDP-1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol",CHEBI:85351,CDPDAG,1,CDPDAG,"20:4,20:4"
881,SLM:000026120,1-heptadecanoyl-2-octadecanoyl-sn-glycero-3-phosphate,CHEBI:84429,PA,1,PA,"17:0,18:0"
882,SLM:000399837,"(2E,6E)-omega-hydroxy-farnesyl diphosphate",CHEBI:83958,,0,,
883,SLM:000055215,"1,2-diacylglycero-3-phospho-(1'-glycerol)",CHEBI:60523,PG,1,PG,
884,SLM:000000303,isopentenyl diphosphate,CHEBI:128769,,0,,
885,SLM:000000384,3-dehydro-D-sphinganine,CHEBI:58299,LCB,1,LCB,
886,SLM:000000302,(R)-5-diphosphomevalonate,CHEBI:57557,,0,,
887,SLM:000000119,sphinganine 1-phosphate,CHEBI:57939,LCBP,1,LCBP,
888,SLM:000000101,"1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol-3'-phosphate)",CHEBI:60110,PGP,1,PGP,
889,SLM:000389607,1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phospho-L-serine,CHEBI:78355,PS O-,1,PS O-,
890,SLM:000489924,Ganglioside GQ1c (d18:1(4E)),CHEBI:87791,GQ1,0,GQ1,18:1
891,SLM:000489923,Ganglioside GP1c (d18:1(4E)),CHEBI:87792,GP1,0,GP1,18:1
892,SLM:000489919,Ganglioside GD1b (d18:1(4E)),CHEBI:87785,GD1,1,GD1,18:1
893,SLM:000001009,Ganglioside GD1a (d18:1(4E)),CHEBI:78445,GD1,1,GD1,18:1
894,SLM:000389733,Ganglioside GT1a alpha (d18:1(4E)),CHEBI:78571,GT1,1,GT1,18:1
895,SLM:000001019,Ganglioside GD2 (d18:1(4E)),CHEBI:78542,GD2,1,GD2,18:1
896,SLM:000389692,Ganglioside GT3 (d18:1(4E)),CHEBI:78438,GT3,1,GT3,18:1
897,SLM:000489926,Ganglioside GT2 (d18:1(4E)),CHEBI:87788,GT2,1,GT2,18:1
898,SLM:000489925,Ganglioside GT1c (d18:1(4E)),CHEBI:87789,GT1,1,GT1,18:1
899,SLM:000489922,Ganglioside GP1c alpha (d18:1(4E)),CHEBI:87802,GP1,0,GP1,18:1
900,SLM:000389693,Ganglioside GT1b (d18:1(4E)),CHEBI:78452,GT1,1,GT1,18:1
901,SLM:000389697,Ganglioside GM2 (d18:1(4E)/18:0),CHEBI:78485,GM2,1,GM2,"18:1,18:0"
902,SLM:000389694,Ganglioside GQ1b (d18:1(4E)),CHEBI:78455,GQ1,0,GQ1,18:1
903,SLM:000001042,Ganglioside GD3 (d18:1(4E)),CHEBI:78436,GD3,1,GD3,18:1
904,SLM:000389734,Ganglioside GQ1b alpha (d18:1(4E)),CHEBI:78572,GQ1,0,GQ1,18:1
905,SLM:000035699,1-hexadecanoyl-2-octadecanoyl-sn-glycero-3-phosphoethanolamine,CHEBI:73006,PE,1,PE,"16:0,18:0"
906,SLM:000390123,"CDP-1,2-dihexadecanoyl-sn-glycerol",CHEBI:77190,CDPDAG,1,CDPDAG,"16:0,16:0"
907,SLM:000035666,"1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoethanolamine",CHEBI:78261,PE,1,PE,"16:0,22:6"
908,SLM:000005938,"1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phospho-L-serine",CHEBI:78262,PS,1,PS,"16:0,22:6"
909,SLM:000035978,"1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoethanolamine",CHEBI:78266,PE,1,PE,"18:0,22:6"
910,SLM:000006151,"1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phospho-L-serine",CHEBI:78265,PS,1,PS,"18:0,22:6"
911,SLM:000006154,"1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-L-serine",CHEBI:78269,PS,1,PS,"18:0,20:4"
912,SLM:000034739,1-(9Z-octadecenoyl)-2-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine,CHEBI:78810,PE,1,PE,"18:1,16:1"
913,SLM:000390184,"1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho-N-(9Z-octadecenoyl)-ethanolamine",CHEBI:85291,NAPE,1,NAPE,"18:1,18:1,18:1"
914,SLM:000390200,"CDP-1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol",CHEBI:85349,CDPDAG,1,CDPDAG,"18:0,20:4"
915,SLM:000390203,"CDP-1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycerol",CHEBI:85352,CDPDAG,1,CDPDAG,"18:0,18:2"
916,SLM:000390206,"CDP-1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycerol",CHEBI:85355,CDPDAG,1,CDPDAG,"18:2,18:2"
917,SLM:000390207,"CDP-1,2-di-(9Z-octadecenoyl)-sn-glycerol",CHEBI:85356,CDPDAG,1,CDPDAG,"18:1,18:1"
918,SLM:000026241,"1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphate",CHEBI:82928,PA,1,PA,"16:0,22:6"
919,SLM:000000635,1-(9Z-octadecenoyl)-sn-glycero-3-phosphate,CHEBI:74544,LPA,1,LPA,18:1
920,SLM:000485394,1-tuberculosinyladenosine,CHEBI:85603,XXX,0,XXX,
921,SLM:000025328,1-(9Z-octadecenoyl)-2-(9Z-hexadecenoyl)-sn-glycero-3-phosphate,CHEBI:74697,PA,1,PA,"18:1,16:1"
922,SLM:000026551,"1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphate",CHEBI:77130,PA,1,PA,"18:0,22:6"
923,SLM:000026116,1-heptadecanoyl-2-hexadecanoyl-sn-glycero-3-phosphate,CHEBI:84430,PA,1,PA,"17:0,16:0"
924,SLM:000485388,"3beta,7beta-dihydroxy-5beta-cholan-24-oate",CHEBI:78602,ST,1,ST,
925,SLM:000485389,3beta-hydroxy-7-oxo-5beta-cholan-24-oate,CHEBI:78603,ST,1,ST,
926,SLM:000389884,"Cardiolipin (18:2(9Z,12Z)/18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))",CHEBI:83582,CL,1,CL,"18:2,18:1,18:2,18:2"
927,SLM:000389883,"Cardiolipin (18:2(9Z,12Z)/16:0/18:2(9Z,12Z)/18:2(9Z,12Z))",CHEBI:83583,CL,1,CL,"18:2,16:0,18:2,18:2"
928,SLM:000389451,"1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-1D-myo-inositol-5-phosphate",CHEBI:77160,PIP,1,PIP,"18:0,20:4"
929,SLM:000020666,1-(9Z-hexadecenoyl)-sn-glycero-3-phosphate,CHEBI:74694,LPA,1,LPA,16:1
930,SLM:000018936,"1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho-1D-myo-inositol",CHEBI:77165,PI,1,PI,"18:2,18:2"
931,SLM:000389453,"1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho-1D-myo-inositol-5-phosphate",CHEBI:77167,PIP,1,PIP,"18:2,18:2"
932,SLM:000389769,"1,2-dihexadecanoyl-sn-glycero-3-phospho-1D-myo-inositol-3-phosphate",CHEBI:78995,PIP,1,PIP,"16:0,16:0"
933,SLM:000020039,1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-1D-myo-inositol,CHEBI:77163,PI,1,PI,"18:0,18:1"
934,SLM:000389459,1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-1D-myo-inositol-5-phosphate,CHEBI:77164,PIP,1,PIP,"18:0,18:1"
935,SLM:000020037,"1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho-1D-myo-inositol",CHEBI:77158,PI,1,PI,"18:0,18:2"
936,SLM:000389461,"1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho-1D-myo-inositol-5-phosphate",CHEBI:77159,PIP,1,PIP,"18:0,18:2"
937,SLM:000036001,1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine,CHEBI:75038,PE,1,PE,"18:0,18:1"
938,SLM:000437227,"1,2-dihexadecanoyl-sn-glycero-3-phospho-1D-myo-inositol-5-phosphate",CHEBI:84968,PIP,1,PIP,"16:0,16:0"
939,SLM:000469218,"1,2-dihexadecanoyl-sn-glycero-3-phospho-1D-myo-inositol-4,5-bisphosphate",CHEBI:83423,PIP2,1,PIP2,"16:0,16:0"
940,,25-acyl-27-norcholesterol,CHEBI:142575,,0,,
941,,25-acyl-27-norcholesteryl beta-D-glucoside,CHEBI:142576,ST,1,ST,
942,SLM:000389960,"1,2-diacyl-3-beta-D-galactosyl-sn-glycerol",CHEBI:17615,MGDG,1,MGDG,
943,SLM:000758330,monoacyl-3-O-(beta-D-galactosyl)-sn-glycerol,CHEBI:141434,MGMG,1,MGMG,
944,SLM:000598108,1-[(1Z)-octadecenyl]-2-oleoyl-sn-glycero-3-phosphate(2-),CHEBI:140452,PA O-,1,PA O-,
945,,oligoglycosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,CHEBI:136875,Hex2Cer,1,Hex2Cer,
946,,"dammara-20,24-diene",CHEBI:62447,,0,,
947,,dihydroceramide,CHEBI:139048,,0,,
948,,phytoceramide,CHEBI:139051,,0,,
949,SLM:000501049,acyl-sn-glycero-3-phosphocholine,CHEBI:84465,LPC,1,LPC,
950,,linoleoyl-containing glycerolipid,CHEBI:88351,,0,,
951,,"(5Z,9Z,12Z)-octadecatrienoyl-containing glycerolipid",CHEBI:88238,,0,,
952,,palmitoleoyl-containing glycerolipid,CHEBI:88261,,0,,
953,,"(9Z,12E)-hexadecadienoyl-containing glycerolipid",CHEBI:88262,,0,,
954,,"(7Z,10Z,13Z,16Z)-docosatetraenoyl-containing glycerolipid",CHEBI:88264,,0,,
955,,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-containing glycerolipid",CHEBI:88265,,0,,
956,,"(8Z,11Z,14Z)-icosatrienoyl-containing glycerolipid",CHEBI:90076,,0,,
957,,arachidonoyl-containing glycerolipid,CHEBI:90077,,0,,
958,,omega-3-arachidonoyl-containing glycerolipid,CHEBI:90082,,0,,
959,,"(5Z,8Z,11Z,14Z,17Z)-icosapentaenoyl-containing glycerolipid",CHEBI:90083,,0,,
960,,"N-acyl-(4E,8E)-sphinga-4,8-dienine",CHEBI:85953,Cer,1,Cer,
961,,gamma-linolenoyl-containing glycerolipid,CHEBI:90081,,0,,
962,SLM:000501047,alpha-linolenoyl-containing glycerolipid,CHEBI:90078,,0,,
963,,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-containing glycerolipid",CHEBI:90079,,0,,
964,,oleoyl-containing glycerolipid,CHEBI:88240,,0,,
965,,"(9Z,11E,13E)-octadecatrienoyl-containing glycerolipid",CHEBI:88254,,0,,
966,,"(9Z,11E,13E,15Z)-octadecatetraenoyl-containing glycerolipid",CHEBI:88251,,0,,
967,,"(7Z,10Z)-hexadecadienoyl-containing glycerolipid",CHEBI:88268,,0,,
968,,"(7Z,10Z,13Z)-hexadecatrienoyl-containing glycerolipid",CHEBI:88269,,0,,
969,,"(8E,10E,12Z)-octadecatrienoyl-containing glycerolipid",CHEBI:88257,,0,,
970,,"(9Z,11E,13Z)-octadeca-9,11,13-trienoyl-containing glycerolipid",CHEBI:88259,,0,,
971,,"(9Z,12Z)-octadeca-9,12-dien-6-ynoyl-containing glycerolipid",CHEBI:88242,,0,,
972,,"(9Z,12Z,15Z)-octadeca-9,12,15-trien-6-ynoyl-containing glycerolipid",CHEBI:88244,,0,,
973,,"N-acyl-(4E,8E,10E)-sphinga-4,8,10-trienine",CHEBI:86294,Cer,1,Cer,
974,,(9Z)-octadec-9-en-12-ynoyl-containing glycerolipid,CHEBI:88260,,0,,
975,,1-acyl-2-palmitoylglycerolipid,CHEBI:86999,,0,,
976,,1-acyl-2-[(7Z)-hexadec-7-enoyl]-glycerolipid,CHEBI:87000,,0,,
977,,1-acyl-2-[(3E)-hexadec-3-enoyl]-glycerolipid,CHEBI:87002,,0,,
978,,1-acyl-2-palmitoleoylglycerolipid,CHEBI:87003,,0,,
979,,1-stearoyl 2-acylglycerolipid,CHEBI:87007,,0,,
980,,1-oleoyl-2-acylglycerolipid,CHEBI:87008,,0,,
981,,1-linoleoyl-2-acylglycerolipid,CHEBI:87010,,0,,
982,,1-gamma-linolenoyl 2-acylglycerolipid,CHEBI:87017,,0,,
983,,1-alpha-linolenoyl 2-acylglycerolipid,CHEBI:87023,,0,,
984,,"1-[(6Z,9Z,12Z,15Z)-octadec-6,9,12,15-tetraenoyl]-2-acylglycerolipid",CHEBI:87024,,0,,
985,,"(11Z,14Z)-icosadienoyl-containing glycerolipid",CHEBI:88252,,0,,
986,,"(11Z,14Z,17Z)-icosatrienoyl-containing glycerolipid",CHEBI:88253,,0,,
987,,"N-acyl-(4E,8E)-9-methylsphinga-4,8-dienine",CHEBI:87033,Cer,1,Cer,
988,SLM:000501051,hexanoate ester,CHEBI:87656,,0,,
989,SLM:000501081,octadecanoate ester,CHEBI:75925,,0,,
